Date,pH,Turbidity,TSS,FRC,Conductivity,TDS,Total_Hardness,Calcium_Hardness,Magnesium_Hardness,Chlorides,Ortho_PO4,Total_Iron,SS,Sulphate,Silica,Total_PO4,Total_Alkalinity,P_Alkalinity,PO4
2016-08-09,7.2,12.0,,0.2,,1690.0,970.0,655.0,315.0,280.0,,0.2,,,146.0,4.1,,,
2016-08-09,7.33,21.0,,0.0,,875.0,437.0,223.0,214.0,102.0,6.2,,,,90.0,10.2,,,
2016-08-10,7.32,13.0,,0.2,,1630.0,949.0,651.0,298.0,288.0,,0.2,,,149.0,4.1,,,
2016-08-10,7.9,66.0,,0.0,,1153.0,672.0,433.0,239.0,171.0,7.2,0.8,,,160.0,10.2,,,
2016-08-10,7.25,24.0,,0.0,,820.0,437.0,218.0,219.0,93.0,6.0,,,,98.0,10.0,,,
2016-08-11,7.12,12.0,,0.2,,1550.0,999.0,655.0,344.0,280.0,,0.2,,,151.0,4.2,,,
2016-08-11,7.3,21.0,,0.0,,800.0,432.0,239.0,193.0,109.0,6.0,,,,97.0,10.0,,,
2016-08-11,8.06,54.0,,0.0,,930.0,622.0,437.0,185.0,179.0,7.2,0.9,,,160.0,10.2,,,
2016-08-12,8.01,60.0,,0.0,,922.0,615.0,430.0,185.0,172.0,7.2,0.8,,,160.0,10.2,,,
2016-08-12,7.6,12.0,,0.2,,1530.0,982.0,642.0,340.0,292.0,,0.2,,,149.0,4.1,,,
2016-08-12,8.02,24.0,,0.0,,790.0,437.0,218.0,219.0,102.0,6.0,,,,98.0,10.0,,,
2016-08-13,7.93,20.0,,0.0,,806.0,440.0,228.0,212.0,109.0,6.1,,,,94.0,10.1,,,
2016-08-13,7.7,11.0,,0.4,,1680.0,1029.0,693.0,336.0,272.0,,0.2,,,150.0,4.1,,,
2016-08-13,8.2,49.0,,0.0,,901.0,554.0,374.0,180.0,179.0,7.1,0.8,,,158.0,10.1,,,
2016-08-14,7.88,18.0,,0.0,,790.0,432.0,222.0,210.0,106.0,6.2,,,,95.0,10.2,,,
2016-08-14,7.52,12.0,,0.2,,1620.0,1032.0,698.0,334.0,284.0,,0.2,,,148.0,4.2,,,
2016-08-14,8.0,55.0,,0.0,,880.0,548.0,370.0,178.0,176.0,7.2,0.8,,,158.0,10.2,,,
2016-08-15,7.98,58.0,,0.0,,790.0,530.0,355.0,175.0,170.0,7.2,0.8,,,158.0,10.2,,,
2016-08-15,7.48,11.0,,0.2,,1580.0,1048.0,712.0,336.0,296.0,,0.2,,,150.0,4.1,,,
2016-08-15,7.82,18.0,,0.0,,788.0,438.0,226.0,212.0,104.0,6.0,,,,94.0,10.0,,,
2016-08-16,7.9,63.0,,0.0,,724.0,500.0,315.0,185.0,159.0,7.4,0.8,,,159.0,10.4,,,
2016-08-16,7.7,18.0,,0.0,,810.0,433.0,223.0,210.0,103.0,6.2,,,,96.0,10.2,,,
2016-08-16,7.24,12.0,,0.2,,1546.0,1058.0,731.0,327.0,311.0,,0.2,,,152.0,4.2,,,
2016-08-17,7.7,77.0,,0.0,,808.0,466.0,319.0,147.0,162.0,7.5,0.9,,,160.0,10.5,,,
2016-08-17,7.45,11.0,,0.6,,1818.0,1067.0,731.0,336.0,319.0,,0.2,,,150.0,4.1,,,
2016-08-17,7.52,17.0,,0.0,,809.0,433.0,231.0,202.0,117.0,6.1,,,,98.0,10.1,,,
2016-08-18,7.62,18.0,,0.0,,820.0,440.0,230.0,210.0,108.0,6.1,,,,98.0,10.1,,,
2016-08-18,7.46,11.0,,0.2,,1560.0,995.0,685.0,310.0,303.0,,0.2,,,149.0,4.1,,,
2016-08-18,7.62,80.0,,0.0,,820.0,488.0,352.0,168.0,158.0,7.1,1.9,,,161.0,10.1,,,
2016-08-19,7.32,11.0,,0.1,,1680.0,1040.0,710.0,330.0,308.0,,0.2,,,148.0,4.2,,,
2016-08-19,7.82,83.0,,0.0,,853.0,520.0,352.0,168.0,158.0,7.1,1.9,,,161.0,10.1,,,
2016-08-19,7.7,23.0,,0.0,,722.0,449.0,227.0,212.0,125.0,6.1,,,,99.0,10.1,,,
2016-08-20,7.32,81.0,,0.0,,820.0,491.0,332.0,159.0,156.0,7.1,1.9,,,158.0,10.1,,,
2016-08-20,7.51,11.0,,0.1,,1810.0,1100.0,785.0,315.0,327.0,,0.2,,,152.0,4.1,,,
2016-08-20,7.65,22.0,,0.0,,710.0,428.0,218.0,210.0,132.0,6.1,,,,97.0,10.1,,,
2016-08-21,7.22,81.0,,0.0,,780.0,470.0,310.0,160.0,158.0,7.1,1.9,,,158.0,10.1,,,
2016-08-21,7.6,21.0,,0.0,,748.0,430.0,220.0,210.0,109.0,6.1,,,,98.0,10.1,,,
2016-08-21,7.38,11.0,,0.1,,1570.0,1000.0,655.0,345.0,320.0,,0.2,,,148.0,4.1,,,
2016-08-22,7.32,88.0,,0.0,,880.0,545.0,370.0,175.0,160.0,7.1,1.9,,,160.0,10.1,,,
2016-08-22,7.3,11.0,,0.1,,1620.0,1058.0,733.0,325.0,327.0,,0.2,,,150.0,4.2,,,
2016-08-22,7.54,22.0,,0.0,,750.0,432.0,222.0,210.0,110.0,6.2,,,,98.0,10.2,,,
2016-08-23,7.46,97.0,,0.0,,827.0,525.0,361.0,164.0,162.0,7.2,1.9,,,163.0,10.2,,,
2016-08-23,7.24,12.0,,0.2,,1580.0,1020.0,715.0,305.0,311.0,,0.2,,,147.0,4.2,,,
2016-08-23,7.2,21.0,,0.0,,780.0,428.0,214.0,214.0,125.0,6.0,,,,95.0,10.0,,,
2016-08-24,7.33,12.0,,0.2,,1610.0,1071.0,748.0,323.0,303.0,,0.2,,,150.0,4.2,,,
2016-08-24,7.27,20.0,,0.0,,715.0,420.0,210.0,210.0,117.0,6.2,,,,95.0,10.2,,,
2016-08-24,7.48,99.0,,0.0,,682.0,496.0,260.0,236.0,156.0,7.3,1.8,,,162.0,10.3,,,
2016-08-25,7.39,22.0,,0.0,,710.0,412.0,208.0,204.0,115.0,6.1,,,,98.0,10.1,,,
2016-08-25,7.38,11.0,,0.2,,1592.0,1080.0,750.0,330.0,312.0,,0.2,,,152.0,4.2,,,
2016-08-25,7.46,100.0,,0.0,,685.0,498.0,269.0,229.0,152.0,7.4,1.9,,,161.0,10.4,,,
2016-08-26,7.1,104.0,,0.0,,510.0,480.0,256.0,224.0,154.0,7.3,1.8,,,163.0,10.33,,,
2016-08-26,7.42,21.0,,0.0,,687.0,433.0,223.0,210.0,109.0,6.2,,,,100.0,10.2,,,
2016-08-26,7.26,12.0,,0.1,,1650.0,1050.0,721.0,329.0,285.0,,0.25,,,152.0,4.2,,,
2016-08-27,6.94,112.0,,0.0,,535.0,504.0,315.0,189.0,181.0,7.5,1.9,,,159.0,10.5,,,
2016-08-27,7.32,22.0,,0.0,,670.0,416.0,203.0,213.0,111.0,6.0,,,,93.0,10.0,,,
2016-08-27,7.68,12.0,,0.1,,1638.0,1079.0,756.0,323.0,316.0,,0.25,,,150.0,4.1,,,
2016-08-28,7.78,23.0,,0.0,,680.0,416.0,203.0,213.0,116.0,6.2,,,,95.0,10.2,,,
2016-08-28,7.44,110.0,,0.0,,788.0,502.0,309.0,193.0,180.0,7.4,2.2,,,162.0,10.4,,,
2016-08-28,7.96,12.0,,0.1,,1640.0,1080.0,756.0,323.0,316.0,,0.25,,,148.0,4.2,,,
2016-08-29,7.46,13.0,,0.2,,1668.0,1108.0,798.0,310.0,318.0,,0.2,,,150.0,4.1,,,
2016-08-29,7.44,110.0,,0.0,,788.0,498.0,302.0,196.0,180.0,7.4,2.2,,,162.0,10.4,,,
2016-08-29,7.35,23.0,,0.0,,678.0,410.0,212.0,198.0,116.0,6.2,,,,97.0,10.2,,,
2016-08-30,7.8,12.0,,0.1,,1650.0,1125.0,790.0,335.0,323.0,,0.2,,,146.0,4.1,,,
2016-08-30,7.42,118.0,,0.0,,735.0,470.0,315.0,155.0,173.0,7.8,2.6,,,166.0,10.8,,,
2016-08-30,7.53,24.0,,0.0,,672.0,412.0,210.0,212.0,113.0,6.1,,,,95.0,10.1,,,
2016-08-31,7.78,13.0,,0.5,,1605.0,1134.0,806.0,328.0,331.0,,0.2,,,151.0,4.2,,,
2016-08-31,7.84,103.0,,0.0,,949.0,483.0,298.0,185.0,173.0,7.9,2.8,,,163.0,10.9,,,
2016-08-31,7.75,34.0,,0.0,,709.0,424.0,269.0,155.0,188.0,6.1,,,,100.0,10.1,,,
2017-02-01,7.7,20.0,,0.8,,1070.0,244.0,148.0,96.0,314.0,6.8,,,,60.0,10.8,,,
2017-02-02,7.67,24.0,,0.2,,1030.0,252.0,156.0,96.0,307.0,6.9,,,,60.0,10.9,,,
2017-02-03,7.65,15.0,,0.1,,920.0,248.0,148.0,100.0,300.0,6.9,,,,65.0,10.9,,,
2017-02-04,7.7,19.0,,0.2,,985.0,256.0,156.0,100.0,307.0,6.8,,,,63.0,10.8,,,
2017-02-05,7.67,22.0,,0.1,,990.0,260.0,168.0,92.0,295.0,6.5,,,,65.0,10.5,,,
2017-02-06,7.57,27.0,,0.0,,910.0,248.0,152.0,96.0,300.0,6.9,,,,64.0,10.9,,,
2017-02-07,7.4,16.0,,0.0,,994.0,252.0,160.0,92.0,307.0,6.5,,,,67.0,10.5,,,
2017-02-08,7.52,15.0,,0.2,,1065.0,256.0,164.0,92.0,314.0,6.7,,,,65.0,10.7,,,
2017-02-09,7.5,28.0,,0.1,,950.0,252.0,164.0,88.0,293.0,6.9,,,,68.0,10.9,,,
2017-02-10,7.6,20.0,,0.1,,1100.0,256.0,156.0,100.0,278.0,6.6,,,,65.0,10.6,,,
2017-02-11,7.49,24.0,,0.2,,940.0,260.0,168.0,92.0,285.0,6.5,,,,69.0,10.5,,,
2017-02-12,7.65,23.0,,0.0,,960.0,248.0,148.0,100.0,280.0,6.3,,,,66.0,10.3,,,
2017-02-13,7.93,24.0,,0.0,,950.0,256.0,160.0,96.0,278.0,6.8,,,,70.0,10.8,,,
2017-02-14,7.64,16.0,,0.0,,1080.0,264.0,168.0,96.0,227.0,6.7,,,,68.0,10.7,,,
2017-02-15,7.23,22.0,,1.0,,1152.0,244.0,152.0,92.0,241.0,6.8,,,,70.0,10.8,,,
2017-02-16,7.54,31.0,,0.0,,1100.0,240.0,148.0,92.0,234.0,6.6,,,,66.0,10.6,,,
2017-02-17,7.75,30.0,,0.1,,1110.0,256.0,162.0,94.0,238.0,6.8,,,,65.0,10.8,,,
2017-02-18,7.54,26.0,,0.2,,1090.0,264.0,172.0,92.0,234.0,6.5,,,,64.0,105.0,,,
2017-02-19,7.45,24.0,,0.2,,1050.0,260.0,156.0,104.0,235.0,6.6,,,,65.0,10.6,,,
2017-02-20,7.37,27.0,,0.0,,1090.0,240.0,156.0,84.0,241.0,6.8,,,,60.0,10.8,,,
2017-02-21,7.47,30.0,,0.0,,1040.0,248.0,169.0,79.0,249.0,6.9,,,,69.0,10.9,,,
2017-02-22,7.49,34.0,,0.3,,980.0,256.0,164.0,92.0,293.0,6.7,,,,67.0,10.7,,,
2017-02-23,7.4,38.0,,0.0,,970.0,252.0,160.0,92.0,227.0,6.9,,,,62.0,10.9,,,
2017-02-24,7.5,22.0,,0.2,,995.0,265.0,173.0,92.0,254.0,6.5,,,,64.0,10.5,,,
2017-02-25,7.39,48.0,,0.5,,972.0,260.0,176.0,84.0,241.0,6.6,,,,61.0,10.6,,,
2017-02-26,7.7,20.0,,0.1,,1110.0,265.0,173.0,92.0,254.0,6.5,,,,64.0,10.5,,,
2017-02-27,7.27,22.0,,0.2,,1045.0,264.0,172.0,92.0,249.0,6.6,,,,65.0,10.6,,,
2017-02-28,7.9,39.0,,0.0,,1120.0,268.0,172.0,96.0,256.0,6.7,,,,63.0,10.7,,,
2017-03-01,7.94,32.0,,1.0,,1040.0,312.0,200.0,112.0,271.0,6.6,,,,60.0,10.6,,,
2017-03-01,7.8,24.0,,0.1,,1340.0,800.0,512.0,288.0,212.0,6.4,,,,130.0,10.4,,,
2017-03-02,8.2,27.0,,0.1,,1020.0,312.0,184.0,128.0,197.0,6.5,,,,58.0,10.5,,,
2017-03-02,7.85,21.0,,0.1,,1338.0,793.0,470.0,323.0,205.0,6.3,,,,129.0,10.3,,,
2017-03-03,7.8,29.0,,0.1,,1085.0,316.0,188.0,128.0,219.0,6.3,,,,68.0,10.3,,,
2017-03-03,8.1,17.0,,0.1,,1237.0,810.0,500.0,310.0,212.0,6.2,,,,120.0,10.2,,,
2017-03-04,7.61,31.0,,,,1004.0,332.0,192.0,140.0,227.0,6.5,,,,53.0,10.5,,,
2017-03-04,7.9,20.0,,,,1327.0,810.0,498.0,312.0,219.0,6.3,,,,120.0,10.3,,,
2017-03-05,7.8,30.0,,0.1,,1080.0,316.0,188.0,128.0,219.0,6.3,,,,68.0,10.3,,,
2017-03-05,7.87,18.0,,,,1342.0,834.0,510.0,324.0,220.0,6.2,,,,124.0,10.2,,,
2017-03-06,7.48,42.0,,,,995.0,280.0,144.0,136.0,256.0,6.4,,,,55.0,10.4,,,
2017-03-06,7.6,22.0,,0.1,,1292.0,824.0,408.0,416.0,212.0,6.0,,,,130.0,10.0,,,
2017-03-07,7.52,40.0,,0.1,,890.0,276.0,140.0,136.0,249.0,6.3,,,,54.0,10.3,,,
2017-03-07,7.84,17.0,,,,1370.0,818.0,521.0,297.0,234.0,6.0,,,,128.0,10.0,,,
2017-03-08,8.02,34.0,,0.2,,890.0,284.0,144.0,140.0,243.0,6.2,,,,54.0,10.2,,,
2017-03-08,8.0,18.0,,,,1540.0,824.0,508.0,316.0,219.0,6.1,,,,122.0,10.1,,,
2017-03-09,7.5,48.0,,0.3,,860.0,248.0,140.0,108.0,107.0,6.4,,,,56.0,10.4,,,
2017-03-09,7.9,17.0,,,,1692.0,1062.0,639.0,423.0,307.0,6.2,,,,120.0,10.2,,,
2017-03-10,7.9,44.0,,0.1,,820.0,256.0,144.0,112.0,205.0,6.7,,,,52.0,10.7,,,
2017-03-10,8.13,15.0,,,,1787.0,1092.0,660.0,432.0,314.0,6.5,,,,129.0,10.5,,,
2017-03-11,7.96,20.0,,,,1789.0,1131.0,669.0,462.0,322.0,6.4,,,,122.0,10.4,,,
2017-03-11,8.0,30.0,,,,810.0,252.0,140.0,112.0,212.0,6.6,,,,50.0,10.6,,,
2017-03-12,7.65,23.0,,,,960.0,248.0,148.0,100.0,280.0,6.3,,,,66.0,10.3,,,
2017-03-12,8.0,20.0,,0.1,,1502.0,756.0,429.0,327.0,216.0,6.3,,,,138.0,10.3,,,
2017-03-13,7.93,24.0,,,,950.0,256.0,160.0,96.0,278.0,6.8,,,,70.0,10.8,,,
2017-03-13,8.2,24.0,,0.2,,1492.0,779.0,480.0,299.0,227.0,6.2,,,,145.0,10.2,,,
2017-03-14,8.09,16.0,,0.1,,1721.0,1068.0,636.0,432.0,307.0,6.2,,,,124.0,10.2,,,
2017-03-14,7.93,34.0,,1.0,,998.0,260.0,152.0,108.0,219.0,6.4,,,,50.0,10.4,,,
2017-03-15,7.9,29.0,,0.1,,980.0,245.0,144.0,101.0,210.0,6.6,,,,54.0,10.6,,,
2017-03-15,8.1,19.0,,,,1620.0,794.0,450.0,344.0,234.0,6.2,,,,145.0,10.2,,,
2017-03-16,8.1,17.0,,,,1671.0,1098.0,640.0,458.0,314.0,6.3,,,,122.0,10.3,,,
2017-03-16,7.64,29.0,,0.5,,840.0,244.0,120.0,124.0,154.0,6.3,,,,50.0,10.3,,,
2017-03-17,8.03,17.0,,,,1772.0,1032.0,630.0,402.0,307.0,6.0,,,,125.0,10.0,,,
2017-03-17,8.0,22.0,,,,796.0,260.0,128.0,132.0,161.0,6.2,,,,53.0,10.2,,,
2017-03-18,7.9,21.0,,0.1,,784.0,256.0,124.0,132.0,168.0,6.5,,,,57.0,10.5,,,
2017-03-18,7.93,16.0,,,,1760.0,1026.0,620.0,406.0,300.0,6.1,,,,135.0,10.1,,,
2017-03-19,7.95,23.0,,0.1,,792.0,259.0,130.0,129.0,172.0,6.5,,,,63.0,10.6,,,
2017-03-19,7.8,17.0,,,,1690.0,1010.0,612.0,398.0,297.0,6.0,,,,134.0,10.0,,,
2017-03-20,7.89,18.0,,,,794.0,252.0,122.0,130.0,163.0,6.3,,,,50.0,10.3,,,
2017-03-20,8.12,14.0,,,,1690.0,1022.0,630.0,392.0,295.0,6.1,,,,130.0,10.1,,,
2017-03-21,7.8,19.0,,,,890.0,262.0,124.0,138.0,170.0,6.4,,,,52.0,10.4,,,
2017-03-21,7.92,14.0,,,,1650.0,1029.0,627.0,402.0,290.0,6.2,,,,134.0,10.2,,,
2017-03-22,7.84,34.0,,,,970.0,268.0,144.0,124.0,212.0,6.1,,,,52.0,10.1,,,
2017-03-22,8.0,20.0,,,,1610.0,1076.0,692.0,384.0,263.0,6.0,,,,130.0,10.0,,,
2017-03-23,7.8,15.0,,0.2,,979.0,269.0,125.0,144.0,271.0,6.5,,,,56.0,10.5,,,
2017-03-23,7.85,17.0,,0.1,,1480.0,970.0,635.0,335.0,260.0,6.3,,,,134.0,10.3,,,
2017-03-24,7.65,22.0,,,,967.0,268.0,144.0,124.0,180.0,6.5,,,,58.0,10.5,,,
2017-03-24,7.74,15.0,,0.1,,1597.0,992.0,664.0,328.0,249.0,6.4,,,,135.0,10.4,,,
2017-03-25,7.7,23.0,,0.1,,972.0,266.0,140.0,126.0,230.0,6.5,,,,57.0,10.5,,,
2017-03-25,7.7,16.0,,,,1582.0,990.0,670.0,320.0,248.0,6.3,,,,137.0,10.3,,,
2017-03-26,7.69,15.0,,,,1620.0,971.0,652.0,319.0,252.0,6.2,,,,130.0,10.2,,,
2017-03-26,7.84,25.0,,,,970.0,268.0,144.0,124.0,212.0,6.1,,,,52.0,10.1,,,
2017-03-27,7.9,27.0,,,,880.0,260.0,148.0,112.0,212.0,6.2,,,,56.0,10.2,,,
2017-03-27,8.13,24.0,,0.1,,1342.0,938.0,579.0,359.0,241.0,6.0,,,,140.0,10.0,,,
2017-03-28,7.6,16.0,,0.1,,1289.0,896.0,496.0,400.0,249.0,6.2,,,,142.0,10.2,,,
2017-03-28,7.5,22.0,,,,892.0,264.0,144.0,120.0,212.0,6.6,,,,59.0,10.6,,,
2017-03-29,7.8,23.0,,,,856.0,267.0,146.0,121.0,218.0,6.5,,,,56.0,10.5,,,
2017-03-29,7.82,15.0,,,,1192.0,910.0,580.0,330.0,252.0,6.3,,,,140.0,10.3,,,
2017-03-30,7.89,17.0,,,,1264.0,876.0,552.0,324.0,227.0,6.4,,,,138.0,10.4,,,
2017-03-30,8.0,18.0,,0.1,,840.0,260.0,140.0,120.0,219.0,6.3,,,,60.0,10.3,,,
2017-03-31,7.67,14.0,,,,1290.0,858.0,551.0,307.0,219.0,6.2,,,,130.0,10.2,,,
2017-03-31,7.69,18.0,,,,832.0,248.0,128.0,120.0,205.0,6.3,,,,52.0,10.3,,,
2017-06-01,8.0,25.0,,0.3,,1408.0,968.0,612.0,356.0,234.0,6.3,,,,246.0,10.3,,,
2017-06-01,7.64,23.0,,0.1,,978.0,260.0,156.0,104.0,241.0,6.9,,,,89.0,10.9,,,
2017-06-02,7.6,25.0,,0.2,,983.0,264.0,160.0,104.0,249.0,6.9,,,,87.0,10.9,,,
2017-06-02,8.02,30.0,,0.5,,1430.0,984.0,588.0,396.0,241.0,6.7,,,,239.0,10.7,,,
2017-06-03,8.0,24.0,,0.1,,959.0,268.0,164.0,104.0,256.0,6.6,,,,85.0,10.6,,,
2017-06-03,8.01,19.0,,0.1,,1518.0,992.0,596.0,396.0,249.0,6.4,,,,242.0,10.4,,,
2017-06-04,8.0,23.0,,0.2,,952.0,256.0,154.0,102.0,258.0,6.6,,,,88.0,106.0,,,
2017-06-04,8.05,17.0,,0.1,,1562.0,984.0,587.0,397.0,249.0,6.3,,,,244.0,10.3,,,
2017-06-05,7.9,22.0,,0.2,,940.0,252.0,152.0,100.0,260.0,6.5,,,,90.0,10.5,,,
2017-06-05,8.02,19.0,,0.1,,1310.0,980.0,572.0,408.0,240.0,6.7,,,,240.0,10.7,,,
2017-06-06,7.68,16.0,,0.2,,953.0,260.0,156.0,104.0,249.0,6.7,,,,82.0,10.37,,,
2017-06-06,7.9,16.0,,0.1,,1293.0,986.0,579.0,407.0,241.0,6.6,,,,235.0,10.6,,,
2017-06-07,7.72,23.0,,0.1,,1387.0,886.0,534.0,352.0,227.0,6.8,,,,224.0,10.8,,,
2017-06-07,7.75,16.0,,0.2,,920.0,252.0,144.0,108.0,241.0,6.9,,,,89.0,10.9,,,
2017-06-08,7.72,16.0,,0.2,,957.0,256.0,148.0,108.0,249.0,7.0,,,,90.0,11.0,,,
2017-06-08,7.73,18.0,,0.1,,1380.0,918.0,557.0,361.0,234.0,6.9,,,,219.0,10.9,,,
2017-06-09,7.7,21.0,,0.1,,968.0,260.0,148.0,112.0,241.0,7.2,,,,92.0,11.2,,,
2017-06-09,7.89,22.0,,0.1,,1410.0,851.0,526.0,325.0,227.0,7.0,,,,244.0,11.0,,,
2017-06-10,7.94,20.0,,0.1,,1360.0,852.0,528.0,324.0,219.0,6.8,,,,240.0,10.8,,,
2017-06-10,7.94,17.0,,0.1,,948.0,256.0,144.0,112.0,234.0,7.0,,,,87.0,11.0,,,
2017-06-11,7.9,24.0,,0.1,,1398.0,894.0,558.0,336.0,258.0,6.7,,,,242.0,10.7,,,
2017-06-11,7.82,18.0,,0.1,,998.0,254.0,142.0,112.0,265.0,6.9,,,,85.0,10.9,,,
2017-06-12,7.54,19.0,,0.2,,1052.0,252.0,140.0,112.0,271.0,7.0,,,,83.0,11.0,,,
2017-06-12,7.86,22.0,,0.1,,1380.0,884.0,540.0,344.0,256.0,6.7,,,,241.0,10.7,,,
2017-06-13,7.39,49.0,,0.2,,2250.0,272.0,160.0,112.0,840.0,7.5,,,,98.0,11.5,,,
2017-06-13,7.95,24.0,,0.1,,1408.0,916.0,548.0,368.0,246.0,6.9,,,,246.0,10.9,,,
2017-06-14,8.18,27.0,,0.1,,1462.0,928.0,556.0,372.0,234.0,7.2,,,,242.0,11.2,,,
2017-06-14,7.68,47.0,,0.1,,2980.0,260.0,144.0,116.0,840.0,7.6,,,,110.0,11.6,,,
2017-06-15,7.72,50.0,,0.1,,2840.0,248.0,149.0,99.0,842.0,7.5,,,,112.0,11.5,,,
2017-06-15,7.92,22.0,,0.1,,1480.0,942.0,551.0,391.0,233.0,6.5,,,,220.0,10.5,,,
2017-06-16,7.1,48.0,,0.2,,2390.0,252.0,152.0,100.0,753.0,7.0,,,,115.0,11.0,,,
2017-06-16,8.24,24.0,,0.5,,1565.0,916.0,548.0,368.0,197.0,6.8,,,,235.0,10.8,,,
2017-06-17,7.29,46.0,,0.2,,2310.0,250.0,149.0,101.0,790.0,7.2,,,,112.0,11.2,,,
2017-06-17,8.0,28.0,,0.2,,1520.0,920.0,530.0,390.0,200.0,6.9,,,,230.0,10.9,,,
2017-06-18,8.12,30.0,,0.2,,1542.0,932.0,542.0,390.0,202.0,6.9,,,,232.0,10.9,,,
2017-06-18,7.4,38.0,,0.1,,1950.0,252.0,152.0,100.0,665.0,7.1,,,,112.0,11.1,,,
2017-06-19,7.49,34.0,,0.1,,1680.0,256.0,156.0,100.0,527.0,6.9,,,,110.0,10.9,,,
2017-06-19,8.1,27.0,,0.1,,1760.0,1002.0,662.0,340.0,234.0,6.7,,,,230.0,10.7,,,
2017-06-20,8.29,30.0,,0.2,,1560.0,959.0,658.0,301.0,241.0,6.9,,,,219.0,10.9,,,
2017-06-20,8.09,16.0,,0.1,,1240.0,249.0,148.0,101.0,475.0,7.0,,,,125.0,11.0,,,
2017-06-21,7.86,28.0,,0.2,,1450.0,924.0,629.0,295.0,227.0,6.8,,,,210.0,10.8,,,
2017-06-21,7.56,15.0,,0.1,,1120.0,260.0,150.0,110.0,351.0,7.2,,,,120.0,11.2,,,
2017-06-22,7.9,17.0,,0.1,,1045.0,264.0,160.0,104.0,307.0,7.0,,,,115.0,11.0,,,
2017-06-22,7.98,30.0,,0.1,,1512.0,918.0,620.0,298.0,234.0,6.5,,,,214.0,10.5,,,
2017-06-23,7.38,20.0,,0.1,,985.0,248.0,152.0,96.0,293.0,7.0,,,,110.0,11.0,,,
2017-06-23,7.82,32.0,,0.1,,1575.0,969.0,648.0,321.0,241.0,7.2,,,,210.0,11.2,,,
2017-06-24,8.2,20.0,,0.2,,1026.0,240.0,140.0,100.0,300.0,7.3,,,,109.0,11.3,,,
2017-06-24,8.0,33.0,,0.3,,1433.0,940.0,600.0,340.0,234.0,7.0,,,,202.0,11.0,,,
2017-06-25,8.1,19.0,,0.1,,1085.0,242.0,142.0,100.0,295.0,7.2,,,,105.0,11.2,,,
2017-06-25,7.96,35.0,,0.3,,1458.0,952.0,618.0,334.0,232.0,7.0,,,,204.0,11.0,,,
2017-06-26,7.92,40.0,,0.1,,1540.0,932.0,593.0,339.0,241.0,6.9,,,,200.0,10.9,,,
2017-06-26,7.52,18.0,,0.1,,1105.0,244.0,144.0,100.0,285.0,7.2,,,,102.0,11.2,,,
2017-06-27,7.98,30.0,,0.1,,1398.0,925.0,638.0,287.0,234.0,6.8,,,,205.0,10.8,,,
2017-06-27,7.47,14.0,,0.2,,940.0,252.0,152.0,100.0,271.0,7.0,,,,98.0,11.0,,,
2017-06-28,7.69,35.0,,0.1,,1435.0,924.0,628.0,296.0,249.0,6.9,,,,198.0,10.9,,,
2017-06-28,7.73,20.0,,0.1,,974.0,256.0,152.0,104.0,256.0,6.8,,,,95.0,10.8,,,
2017-06-29,7.9,28.0,,0.1,,1490.0,878.0,590.0,288.0,234.0,6.7,,,,195.0,10.7,,,
2017-06-29,8.18,25.0,,0.1,,993.0,247.0,148.0,99.0,263.0,7.0,,,,98.0,11.0,,,
2017-06-30,7.59,32.0,,0.2,,1422.0,852.0,565.0,287.0,249.0,7.0,,,,182.0,11.0,,,
2017-06-30,7.95,20.0,,0.3,,958.0,251.0,148.0,103.0,256.0,7.2,,,,92.0,11.2,,,
2017-12-01,7.62,18.0,,0.6,,1290.0,674.0,369.0,305.0,303.0,6.7,,,,140.0,10.7,,,
2017-12-01,7.02,16.0,,0.1,,1840.0,1119.0,610.0,509.0,267.0,,0.2,,,189.0,4.0,,,
2017-12-01,7.61,42.0,,0.3,,2065.0,1213.0,665.0,548.0,360.0,,0.3,,,230.0,4.0,,,
2017-12-01,7.93,43.0,,0.1,,1490.0,543.0,314.0,229.0,411.0,6.5,,,,100.0,10.5,,,
2017-12-02,8.1,18.0,,0.1,,1449.0,692.0,387.0,305.0,310.0,6.8,,,,142.0,10.8,,,
2017-12-02,8.2,40.0,,0.2,,1690.0,528.0,300.0,228.0,404.0,6.8,,,,104.0,10.8,,,
2017-12-02,7.39,19.0,,0.2,,1887.0,1110.0,610.0,500.0,274.0,,0.2,,,182.0,4.0,,,
2017-12-02,7.9,55.0,,0.5,,2098.0,1186.0,636.0,550.0,364.0,,0.3,,,228.0,4.0,,,
2017-12-03,7.3,18.0,,0.3,,1840.0,1095.0,590.0,505.0,272.0,,0.2,,,178.0,4.0,,,
2017-12-03,7.85,53.0,,0.3,,2130.0,1198.0,650.0,548.0,366.0,,0.3,,,228.0,4.0,,,
2017-12-03,8.02,18.0,,0.1,,1430.0,674.0,370.0,304.0,312.0,7.0,,,,144.0,11.0,,,
2017-12-03,8.1,35.0,,0.1,,1520.0,532.0,302.0,230.0,402.0,6.9,,,,108.0,10.9,,,
2017-12-04,7.7,47.0,,0.3,,1982.0,1170.0,630.0,540.0,365.0,,0.3,,,220.0,4.0,,,
2017-12-04,7.99,24.0,,0.3,,1410.0,640.0,350.0,290.0,310.0,6.9,,,,137.0,10.9,,,
